Saturn X	Saturn Y
4.571268527896421E11	-1.4290520505672832E12
4.882425872565033E11	-1.4181734095417046E12
5.19110327415565E11	-1.4065709081488157E12
5.4971338592631384E11	-1.394248899293416E12
5.80034813837171E11	-1.381212687646936E12
6.100580214215951E11	-1.3674685286143118E12
6.397671086922107E11	-1.3530232829795522E12
6.691468675330774E11	-1.337884028825772E12
6.981825690605015E11	-1.3220577366286436E12
7.268595336673502E11	-1.305551078079969E12
7.551626074525469E11	-1.2883705821783608E12
7.830759750722418E11	-1.2705231687078167E12
8.105835353923453E11	-1.2520166426193855E12
8.376694966865377E11	-1.2328597606134873E12
8.643187448549935E11	-1.2130619381518557E12
8.905168916923285E11	-1.1926328785210261E12
9.16250113138713E11	-1.1715822559665354E12
9.415047932304186E11	-1.1499194944679487E12
9.662670204014419E11	-1.127653819332344E12
9.905222940774882E11	-1.1047947014121753E12
1.0142557647420741E12	-1.0813523822319598E12
1.0374527915416265E12	-1.0573380511030851E12
1.0600993723413585E12	-1.0327636367822518E12
1.0821822691742537E12	-1.0076414578942383E12
1.1036889096116443E12	-9.819839065122456E11
1.124607119659253E12	-9.558032009279526E11
1.144924677687785E12	-9.291113160292477E11
1.1646289109814878E12	-9.019202798891107E11
1.1837067351892693E12	-8.742427026141641E11
1.2021451257490251E12	-8.460920939024022E11
1.2199316088896157E12	-8.174827840519011E11
1.2370544953965762E12	-7.884296192853286E11
1.253502864629052E12	-7.589476409891008E11
1.2692663862736213E12	-7.29051821859948E11
1.2843349769998352E12	-6.98756898813576E11
1.2986983527783486E12	-6.680774715099338E11
1.3123458260603757E12	-6.370284433177572E11
1.3252665939145625E12	-6.056254712601997E11
1.337450247705103E12	-5.738850696992911E11
1.3488871311101907E12	-5.418244003636422E11
1.3595684397632236E12	-5.094609595176404E11
1.3694861315662266E12	-4.768122963622702E11
1.3786326982672793E12	-4.438957936905567E11
1.3870007839336438E12	-4.107285860149657E11
1.3945828024375352E12	-3.773277887124366E11
1.4013709249506494E12	-3.43710975273715E11
1.4073574903032961E12	-3.098964988894938E11
1.4125354657821812E12	-2.7590345259830066E11
1.4168986943588672E12	-2.4175141078823322E11
1.420441918005792E12	-2.0746013413798563E11
1.423160649312896E12	-1.7304931925707724E11
1.4250509141451067E12	-1.3853841694252695E11
1.4261088668666775E12	-1.0394661897905864E11
1.426330488207283E12	-6.929315853305432E10
1.4257116980993452E12	-3.459776588305382E10
1.4242488029452183E12	1.1911579111230198E8
1.4219388939951765E12	3.483644751128722E10
1.4187800225888652E12	6.953286374147876E10
1.4147711844699202E12	1.0418694832054637E11
1.4099121731679663E12	1.3877746340715283E11
1.4042033131949285E12	1.7328350393161813E11
1.3976450910817715E12	2.076844724863271E11
1.3902379090784387E12	2.4195975881521445E11
1.3819822524949797E12	2.760883177715453E11
1.3728791346271567E12	3.100485144374288E11
1.3629304498401494E12	3.438182743115587E11
1.3521391095750596E12	3.7737534902834283E11
1.3405090106739836E12	4.1069757754402216E11
1.3280448842853179E12	4.4376310260163104E11
1.3147520335377E12	4.765505113735407E11
1.300635985181675E12	5.090388040818668E11
1.2857022616344238E12	5.412070899840285E11
1.2699565428057378E12	5.730341893594597E11
1.2534050928545398E12	6.044984926967573E11
1.2360550925350142E12	6.355781145724691E11
1.2179147603981865E12	6.662511512233064E11
1.1989933200566858E12	6.964959306075728E11
1.1793008551022048E12	7.26291223440809E11
1.158848059486607E12	7.556163831052815E11
1.1376459087023916E12	7.844513327234625E11
1.115705418996009E12	8.127763046889249E11
1.0930377527928605E12	8.405714582623634E11
1.069654612413721E12	8.678167096247137E11
1.0455685750149585E12	8.944918618975579E11
1.0207932187543951E12	9.20576852360196E11
9.953430986987545E11	9.460519940660801E11
9.692336176852711E11	9.708981861010157E11
9.424807958975328E11	9.950970638696229E11
9.151009601835676E11	1.0186310202651954E12
8.871104760126598E11	1.0414830100951235E12
8.585257567589916E11	1.0636361934640983E12
8.29363593828175E11	1.0850737080245125E12
7.996415104474584E11	1.1057787424276743E12
7.693779193858763E11	1.1257347699880957E12
7.385921192860867E11	1.1449257870343892E12
7.073041933112837E11	1.1633365238813325E12
6.755348120136451E11	1.1809526129420217E12
6.433049488793535E11	1.1977606534342036E12
6.106355948028535E11	1.2137480908453835E12
5.775476621500619E11	1.228902908039484E12
5.4406220850733105E11	1.243213331101664E12
5.1020080017974603E11	1.2566677918743467E12
4.759857327352232E11	1.2692551117108147E12
4.4144006342257666E11	1.2809647255373948E12
4.065875373139893E11	1.2917868761792512E12
3.7145242842934503E11	1.301712780634031E12
3.360592834351106E11	1.3107347287954663E12
3.0043261885522614E11	1.318846033296344E12
2.645967197954885E11	1.3260407898788499E12
2.2857570488488412E11	1.3323135540514023E12
1.923938292273839E11	1.3376591702801978E12
1.5607576900379285E11	1.3420728594848774E12
1.1964671975543355E11	1.3455504296157341E12
8.313235488745467E10	1.3480884723809075E12
4.655871051433899E10	1.349684529737496E12
9.95198580554834E9	1.350337228172874E12
-2.666174168284349E10	1.3500463132036694E12
-6.325678432971587E10	1.3488125071043901E12
-9.980793066349254E10	1.346637216943285E12
-1.362902690402105E11	1.3435222628650298E12
-1.726788812547694E11	1.339469813098978E12
-2.0894863682496542E11	1.3344825253763945E12
-2.4507416279588367E11	1.3285637439062021E12
-2.810299161719881E11	1.3217176629412224E12
-3.1679031751390216E11	1.3139494638465464E12
-3.523299713203431E11	1.3052654114369358E12
-3.876239519871522E11	1.2956728247537925E12
-4.226480165401132E11	1.2851798670665361E12
-4.5737859589631354E11	1.2737952417970046E12
-4.917925661737601E11	1.2615279777597476E12
-5.258669699612141E11	1.2483874232733425E12
-5.595788656504604E11	1.2343833971692969E12
-5.929053298890359E11	1.2195263623185994E12
-6.258235406355356E11	1.2038275618159175E12
-6.583109150736735E11	1.187299131363882E12
-6.903453326138168E11	1.1699541653409849E12
-7.219054064567429E11	1.1518066446068074E12
-7.529706456730306E11	1.1328711905669414E12
-7.835213845251362E11	1.1131627689542112E12
-8.135385350002108E11	1.0926965175406897E12
-8.430033340415553E11	1.0714877664381082E12
-8.7189721918673E11	1.049552182284131E12
-9.002018388482388E11	1.0269059231475686E12
-9.278991330144718E11	1.0035657570904346E12
-9.549714631662831E11	9.795491576311277E11
-9.81401821736006E11	9.548743538335956E11
-1.0071740846231365E12	9.295602429982972E11
-1.032273144000787E12	9.036261349641663E11
-1.0566848077211469E12	8.770914659221373E11
-1.0803955470659346E12	8.4997564897166E11
-1.1033922585304172E12	8.22298101444341E11
-1.1256621444515425E12	7.940783781021208E11
-1.147192715282027E12	7.653363151326394E11
-1.1679718600299846E12	7.360921407174203E11
-1.1879879609667324E12	7.063665612290845E11
-1.2072300792195686E12	6.761808094221555E11
-1.2256881895261797E12	6.455565700369232E11
-1.243353311228731E12	6.145157372012606E11
-1.260217408349802E12	5.830801323518674E11
-1.276273138164648E12	5.512713567208953E11
-1.2915136156871187E12	5.191108135400204E11
-1.3059322865257808E12	4.866198295038683E11
-1.3195229120649878E12	4.53819793497913E11
-1.3322796251967393E12	4.207322679433136E11
-1.3441970277013188E12	3.873790734236119E11
-1.3552703461231157E12	3.537823433980273E11
-1.365495646337873E12	3.199644825471244E11
-1.374869985332126E12	2.8594796079931537E11
-1.383391346608397E12	2.5175503294683478E11
-1.391058399161588E12	2.1740757100537134E11
-1.3978702542293474E12	1.8292706922408612E11
-1.403826321796724E12	1.4833475309784158E11
-1.4089262730058203E12	1.1365171441706451E11
-1.4131700765742302E12	7.889902810401306E10
-1.4165580791955737E12	4.409784158530217E10
-1.4190911323528738E12	9.269438583115656E9
-1.4207707795309465E12	-2.556476265453927E10
-1.4215994331487202E12	-6.038335463318981E10
-1.4215803795289941E12	-9.516520551298337E10
-1.4207175737487512E12	-1.2988966616562056E11
-1.4190153832643494E12	-1.6453660305371655E11
-1.4164784181313108E12	-1.9908630609802606E11
-1.413111466703936E12	-2.3351935815448245E11
-1.4089195081901543E12	-2.6781651277166486E11
-1.4039077746518833E12	-3.019585956662654E11
-1.398081853264682E12	-3.359264308088414E11
-1.3914478405235952E12	-3.697008083644123E11
-1.384012526357801E12	-4.0326255704724646E11
-1.3757834832549634E12	-4.3659275912561444E11
-1.366768942369526E12	-4.696729942040298E11
-1.3569775389790916E12	-5.024854405880056E11
-1.3464181038111086E12	-5.350128175697199E11
-1.3350995645799216E12	-5.672382617595016E11
-1.323030931395582E12	-5.991452016023231E11
-1.3102213357555298E12	-6.307172494735101E11
-1.2966801100723733E12	-6.619381157831283E11
-1.2824169102958362E12	-6.927915528489996E11
-1.2674418824539802E12	-7.232613637903389E11
-1.2517658117208467E12	-7.533315348112202E11
-1.2354001190977153E12	-7.82986471788388E11
-1.218356663792518E12	-8.122111852212311E11
-1.2006474979396729E12	-8.409913061368447E11
-1.182284714780844E12	-8.693129830188689E11
-1.163280399453523E12	-8.97162754190142E11
-1.1436466419532832E12	-9.245274337420833E11
-1.1233955915152864E12	-9.513940148855579E11
-1.1025395506862454E12	-9.777495948175696E11
-1.0810911123296173E12	-1.0035813394547183E12
-1.0590633215905476E12	-1.0288765308945725E12
-1.0364697782895458E12	-1.0536227352291862E12
-1.0133245659189889E12	-1.0778080282514308E12
-9.89642026921916E11	-1.1014211223965977E12
-9.654365463755911E11	-1.1244513301972432E12
-9.407224445103887E11	-1.146888444065514E12
-9.155139574988461E11	-1.1687226144978765E12
-8.898252650940924E11	-1.189944246564369E12
-8.636705540504677E11	-1.2105439115058542E12
-8.370641223928021E11	-1.2305122813052627E12
-8.100205226917659E11	-1.249840112959816E12
-7.825547099176173E11	-1.2685183236561572E12
-7.546821041081718E11	-1.2865381718205132E12
-7.264184828381342E11	-1.3038914610156907E12
-6.977797555373862E11	-1.3205706269788389E12
-6.687817738621355E11	-1.3365686754779277E12
-6.394402517920616E11	-1.3518790583074832E12
-6.097707628047821E11	-1.366495558836674E12
-5.797887744412225E11	-1.380412197048903E12
-5.495097155222453E11	-1.3936231472955945E12
-5.189490851082932E11	-1.406122680092243E12
-4.8812259611111566E11	-1.4179051600170566E12
-4.5704630877274066E11	-1.4289651354411384E12
-4.2573666899678705E11	-1.439297518403555E12
-3.942103893518878E11	-1.4488977687413792E12
-3.624842330180693E11	-1.4577619619824004E12
-3.305748403869812E11	-1.4658867205696106E12
-2.984986616213195E11	-1.4732690917903865E12
-2.662719611393797E11	-1.4799064391402756E12
-2.3391085420824554E11	-1.4857963540533823E12
-2.01431372833808E11	-1.4909365781777422E12
-1.6884957347056088E11	-1.495324947929216E12
-1.3618167788722252E11	-1.4989593966459587E12
-1.0344419757416238E11	-1.5018380468125083E12
-7.06539636402596E10	-1.5039593820110095E12
-3.78280139736553E10	-1.5053224185086675E12
-4.98339126837902E9	-1.505926771774045E12
2.7863024733815094E10	-1.5057725948409858E12
6.069458550248791E10	-1.5048604606644353E12
9.34948693211614E10	-1.5031912560435042E12
1.2624764620036896E11	-1.5007660979337751E12
1.589368181776263E11	-1.497586259574387E12
1.9154631932794385E11	-1.4936531136862502E12
2.2405997938933255E11	-1.4889681287418218E12
2.5646140027883118E11	-1.483532952768835E12
2.887339204327229E11	-1.477349573750214E12
3.208607098792771E11	-1.47042048475103E12
3.528249550178478E11	-1.4627487615376575E12
3.846100278672639E11	-1.4543380200232925E12
4.1619956700584534E11	-1.4451923070949885E12
4.475774810382579E11	-1.4353159940224268E12
4.7872791745275366E11	-1.4247136941068594E12
5.096352121152519E11	-1.413390192202261E12
5.4028380408497986E11	-1.401350384229342E12
5.706581087393903E11	-1.3885992579932607E12
6.00742389571694E11	-1.3751419568182583E12
6.305207045823973E11	-1.360983924913735E12
6.599769751747235E11	-1.3461310705749697E12
6.890951502983406E11	-1.3305898622200688E12
7.17859379413506E11	-1.3143673150711482E12
7.462541166015571E11	-1.2974708987678328E12
7.742641436187551E11	-1.2799084305612888E12
8.018745479970148E11	-1.2616879908018516E12
8.29070683591402E11	-1.2428178563537148E12
8.558381067222048E11	-1.2233064406501501E12
8.82162469751628E11	-1.2031622579184866E12
9.080293908015071E11	-1.1823939569193042E12
9.334243714542366E11	-1.1610104451404622E12
9.583328277818359E11	-1.1390210545378376E12
9.827402262803138E11	-1.1164356634605679E12
1.0066322530370563E12	-1.0932647219517394E12
1.0299949393596403E12	-1.0695191887483326E12
1.0528147101985968E12	-1.0452104303979211E12
1.0750783732521827E12	-1.0203501297108646E12
1.0967730825645452E12	-9.949502157211936E11
1.1178862870699414E12	-9.690228027047407E11
1.138405647120865E12	-9.425801368679812E11
1.1583189111273647E12	-9.156345848750802E11
1.1776137996611794E12	-8.881987088338597E11
1.1962779803875266E12	-8.602854151290011E11
1.2142991634814038E12	-8.319080956718053E11
1.2316652621842922E12	-8.030806887287533E11
1.2483645399393684E12	-7.73817648078577E11
1.2643856964945815E12	-7.441338549677556E11
1.2797178883456794E12	-7.140445190314534E11
1.2943507086472576E12	-6.835650972377759E11
1.3082741510048877E12	-6.527112312802281E11
1.3214785562892644E12	-6.214986917387568E11
1.3339545230109966E12	-5.899433371643615E11
1.3456927864462869E12	-5.580611306858307E11
1.3566841337822878E12	-5.258682480555672E11
1.3669194333276218E12	-4.933812338914593E11
1.3763897697913367E12	-4.606171118233331E11
1.385086604886323E12	-4.275934004878224E11
1.3930018969952712E12	-3.943280543461502E11
1.4001281586535825E12	-3.60839370771724E11
1.4064584610697676E12	-3.271458982472516E11
1.4119864085937793E12	-2.932663626433182E11
1.4167060997966162E12	-2.5921960826326672E11
1.4206120698684795E12	-2.2502454520104703E11
1.4236991969858555E12	-1.9070011700115714E11
1.4259625872638008E12	-1.5626533342550684E11
1.4273975145821355E12	-1.217393919351174E11
1.42799948375444E12	-8.714182603317546E10
1.427764383042951E12	-5.2492584186460175E10
1.4266886341936194E12	-1.7812012324029266E10
1.424769288051997E12	1.6879222849844841E10
1.4220040629160657E12	5.156022873465884E10
1.4183913404318738E12	8.620997564269585E10
1.4139301368395857E12	1.2080736960680621E11
1.408620060913825E12	1.5533131202860156E11
1.4024612532700186E12	1.8976075139827176E11
1.3954542931368118E12	2.2407471223864435E11
1.3876000897932756E12	2.5825225899646463E11
1.378899834475532E12	2.922723755186578E11
1.369355076609574E12	3.2611382703670483E11
1.3589678804560203E12	3.5975510192289E11
1.3477409643823567E12	3.9317445077195966E11
1.3356777782695232E12	4.263499745984894E11
1.32278252807336E12	4.592597211123356E11
1.309060165627033E12	4.918817727564683E11
1.2945163563007456E12	5.241943215915535E11
1.279157431753226E12	5.5617573184674E11
1.2629903250046301E12	5.878045920034518E11
1.2460224784121843E12	6.190597439628855E11
1.2282617385690247E12	6.499202534742593E11
1.209716304958094E12	6.803653011010459E11
1.190394797930166E12	7.103740519565599E11
1.1703064098602583E12	7.399256029979718E11
1.149461037478597E12	7.689990309858774E11
1.127869346373541E12	7.975734881222452E11
1.1055427826520503E12	8.256282996328416E11
1.0824935552217708E12	8.531430508207599E11
1.0587345985560099E12	8.80097663786399E11
1.0342795185670144E12	9.064724633997803E11
1.0091425207512899E12	9.322482301502878E11
9.833383169281798E11	9.574062297461029E11
9.568820205535894E11	9.819281931257139E11
9.297890813716449E11	1.0057962248860638E12
9.020753251421884E11	1.0289926785396149E12
8.737570863883715E11	1.0515000925933293E12
8.448513375768682E11	1.0733012303574187E12
8.153757490488538E11	1.0943791769216497E12
7.853486898658815E11	1.1147174373363792E12
7.547892004100125E11	1.1343000197283267E12
7.237169494287708E11	1.1531115085254685E12
6.921521738593693E11	1.1711371301685635E12
6.60115598654503E11	1.1883628056011038E12
6.276283379924009E11	1.20477517829704E12
5.947117883346593E11	1.2203615998912134E12
5.613875478407839E11	1.2351100556071404E12
5.2767741777153296E11	1.2490090467571997E12
4.936035011504977E11	1.262047504250892E12
4.591883275233017E11	1.2742147972115933E12
