Enceladus X	Enceladus Y
-1.0151267003609274E12	-8.615236912106777E11
-9.99440719054323E11	-8.910770734375548E11
-9.830392600567788E11	-9.199923534259359E11
-9.659455475353676E11	-9.482595714848687E11
-9.481824004223029E11	-9.758694010274425E11
-9.29772239247974E11	-1.0028131088802256E12
-9.107370940653977E11	-1.029082518119952E12
-8.910986132937689E11	-1.0546699731544878E12
-8.708780731793102E11	-1.0795683068146912E12
-8.500963876844656E11	-1.1037708094523137E12
-8.28774118816657E11	-1.1272712000497056E12
-8.069314873820364E11	-1.1500635992186401E12
-7.84588384082733E11	-1.1721425039547788E12
-7.617643808922235E11	-1.1935027640358857E12
-7.384787426515977E11	-1.2141395599162622E12
-7.147504387747327E11	-1.2340483819659578E12
-6.905981549505574E11	-1.253225011030671E12
-6.660403048751533E11	-1.2716655003793064E12
-6.410950421034963E11	-1.289366158939906E12
-6.157802719445613E11	-1.3063235356072092E12
-5.90113663284546E11	-1.32253440457536E12
-5.64112660358832E11	-1.3379957517268203E12
-5.377944945093243E11	-1.3527047620056191E12
-5.1117619589937463E11	-1.366658807667783E12
-4.8427460514219183E11	-1.3798554373458105E12
-4.571063848191204E11	-1.3922923659126792E12
-4.2968803089738635E11	-1.4039674651592422E12
-4.02035884092525E11	-1.4148787552797065E12
-3.741661412111372E11	-1.425024397081965E12
-3.4609486645274316E11	-1.4344026848057346E12
-3.178380026068419E11	-1.4430120394762285E12
-2.894113820982358E11	-1.4508510028429116E12
-2.6083073793712033E11	-1.457918231997112E12
-2.3211171465462247E11	-1.46421249464356E12
-2.0326987923803104E11	-1.4697326649269172E12
-1.7432073204145465E11	-1.4744777197367583E12
-1.4527971764688412E11	-1.4784467354573367E12
-1.1616223565614381E11	-1.4816388851684287E12
-8.69836514037619E10	-1.4840534363484326E12
-5.7759306618564835E10	-1.4856897491621545E12
-2.8504530123295403E10	-1.486547275346221E12
7.653513624827912E8	-1.4866255575515137E12
3.0035002382746906E10	-1.4859242290002002E12
5.92890679715129E10	-1.4844430135230479E12
8.851216292410098E10	-1.4821817261343044E12
1.176888610279878E11	-1.479140274186624E12
1.4680368420583685E11	-1.47531865905422E12
1.7584109156645752E11	-1.4707169782874714E12
2.047854683782633E11	-1.465335428214853E12
2.336211149864188E11	-1.4591743070085432E12
2.6233223568994244E11	-1.452234018273815E12
2.909029275599685E11	-1.444515075241412E12
3.1931716913580096E11	-1.4360181055723315E12
3.475588089900515E11	-1.426743856708563E12
3.7561155421195074E11	-1.416693201809318E12
4.034589587829364E11	-1.4058671463538103E12
4.3108441180943195E11	-1.3942668353989478E12
4.584711256431721E11	-1.3818935614974353E12
4.8560212390652295E11	-1.3687487733505198E12
5.12460229401351E11	-1.3548340852527393E12
5.390280518903441E11	-1.3401512873529072E12
5.652879757683984E11	-1.324702356768173E12
5.912221476448531E11	-1.308489469626092E12
6.16812463813621E11	-1.2915150141085093E12
6.42040557562758E11	-1.2737816044908806E12
6.668877863689915E11	-1.2552920961448044E12
6.913352191099967E11	-1.236049601629836E12
7.153636233346613E11	-1.216057508095371E12
7.38953452523068E11	-1.1953194961003208E12
7.620848332692145E11	-1.1738395598263655E12
7.847375524263691E11	-1.1516220286406255E12
8.068910443528552E11	-1.1286715900923809E12
8.285243783716066E11	-1.1049933145348303E12
8.496162465048008E11	-1.0805926815480737E12
8.701449515304984E11	-1.0554756083065841E12
8.900883953668514E11	-1.0296484799977756E12
9.094240677834462E11	-1.0031181823012953E12
9.28129035592058E11	-9.758921359566056E11
9.461799325491753E11	-9.479783336109883E11
9.635529501376793E11	-9.193853791825151E11
9.802238293620492E11	-8.90122529914837E11
9.961678537120192E11	-8.601997412748285E11
1.0113598434393715E12	-8.296277148488573E11
1.0257741512704109E12	-7.984179493301052E11
1.039384659797931E12	-7.665827946300176E11
1.0521647809968378E12	-7.341355092646378E11
1.0640874583174436E12	-7.010903213306881E11
1.0751251716307552E12	-6.674624933543345E11
1.085249945202754E12	-6.332683910699283E11
1.0944333591097191E12	-5.98525556070372E11
1.1026465647616233E12	-5.632527824636608E11
1.1098603051127776E12	-5.27470197754794E11
1.1160449400800903E12	-4.9119934802449713E11
1.1211704777870078E12	-4.5446328739976E11
1.1252066123483638E12	-4.172866717717799E11
1.1281227690210195E12	-3.796958566859999E11
1.1298881576150085E12	-3.4171899931951227E11
1.130471835023412E12	-3.033861643840244E11
1.1298427777712893E12	-2.6472943358776373E11
1.127969965693932E12	-2.2578301820318286E11
1.124822477834187E12	-1.865833742665827E11
1.1203696016300896E12	-1.4716931965602374E11
1.1145809567206372E12	-1.0758215213083205E11
1.1074266347064807E12	-6.786576736753069E10
1.0988773560279214E12	-2.806677580604176E10
1.088904644993186E12	1.1765383227654997E10
1.0774810240176453E12	5.157833196729421E10
1.0645802280900608E12	9.13166513327752E10
1.0501774403508638E12	1.309217871696169E11
1.0342495495114598E12	1.703319683968185E11
1.0167754296788374E12	2.0948214019035306E11
9.977362427621521E11	2.483039154627128E11
9.77115762624033E11	2.8672554802784906E11
9.549007191273384E11	3.2467193164474365E11
9.310811604210237E11	3.6206462999703033E11
9.056508317400511E11	3.9882194244103156E11
8.786075675043553E11	4.3485901012815765E11
8.499536921639668E11	4.7008796754325134E11
8.196964244724313E11	5.0441814472094006E11
7.878482790206298E11	5.3775632538377216E11
7.544274582175709E11	5.700070661493108E11
7.19458227446197E11	6.010730816438262E11
6.829712659382673E11	6.30855699760353E11
6.450039860507708E11	6.592553903604518E11
6.056008142875751E11	6.861723692376658E11
5.648134280726293E11	7.115072765085199E11
5.2270094248653735E11	7.351619253868257E11
4.793300416555504E11	7.570401140165444E11
4.3477504955803845E11	7.770484890887905E11
3.8911793426222845E11	7.950974463146521E11
3.424482383954639E11	8.111020495716611E11
2.948629267767311E11	8.249829487959205E11
2.464661416577837E11	8.366672773049312E11
1.9736885677227927E11	8.460895105406099E11
1.4768842306001443E11	8.531922708013187E11
9.754800269596657E10	8.579270665166667E11
4.707589337943114E10	8.602549580915039E11
-3.595251125907528E9	8.601471441666199E11
-5.432929447010808E10	8.575854663821937E11
-1.0498757142109514E11	8.525628315131328E11
-1.5542991098663162E11	8.450835482887289E11
-2.0551572154146448E11	8.351635770701814E11
-2.5510513386158545E11	8.228306877620677E11
-3.0406020004389984E11	8.081245144947097E11
-3.522461469539842E11	7.910964842527781E11
-3.9953267860793646E11	7.718095857847397E11
-4.4579530810269855E11	7.503379386103892E11
-4.9091667919578174E11	7.267661228752792E11
-5.347878165293232E11	7.011882446185026E11
-5.773092290288555E11	6.737067389563479E11
-6.183917906091804E11	6.444309497231431E11
-6.579573390483329E11	6.134755577945206E11
-6.959389640458518E11	5.809589506432532E11
-7.322809910503832E11	5.4700162703756836E11
-7.66938698640188E11	5.117247152366382E11
-7.998778269635393E11	4.752486594134366E11
-8.310739380505201E11	4.3769210257002325E11
-8.605116833689025E11	3.991709684567544E11
-8.881840244760968E11	3.5979773033788275E11
-9.140914404585814E11	3.196808465455028E11
-9.382411456234563E11	2.789243398415769E11
-9.606463332655491E11	2.3762749876090546E11
-9.813254552208871E11	1.9588468167246463E11
-1.0003015427944062E12	1.537852067471538E11
-1.017601572264254E12	1.1141331348062912E11
-1.0332558764300724E12	6.884818366289406E10
-1.0472976023367433E12	2.6164011209965786E10
-1.059762214958384E12	-1.6569888594027107E10
-1.070687046477491E12	-5.92889383852811E10
-1.0801108899177196E12	-1.0193313328679684E11
-1.0880736352212072E12	-1.444468568245438E11
-1.0946159456055579E12	-1.8677868356825854E11
-1.099778971879605E12	-2.2888117310591544E11
-1.1036041021935176E12	-2.7071065918857263E11
-1.1061327444176038E12	-3.1222703723104553E11
-1.1074061382371306E12	-3.533935529838129E11
-1.1074651944209915E12	-3.941765948240506E11
-1.1063503589750447E12	-4.345454914534624E11
-1.1041014997533967E12	-4.7447231617503284E11
-1.1007578129134465E12	-5.1393169860325934E11
-1.0963577467761454E12	-5.529006446186274E11
-1.0909389411300801E12	-5.913583651964525E11
-1.0845381802256873E12	-6.292861143586571E11
-1.0771913577118339E12	-6.666670362661378E11
-1.0689334518766177E12	-7.034860213831382E11
-1.0597985097421266E12	-7.397295715765334E11
-1.0498196387495541E12	-7.753856739435908E11
-1.0390290049319634E12	-8.104436830919783E11
-1.0274578366093424E12	-8.448942115288182E11
-1.0151364327257089E12	-8.787290277376559E11
-1.0020941749876763E12	-9.119409615243152E11
-9.883595431171007E11	-9.445238162685273E11
-9.739601326484126E11	-9.764722876646635E11
-9.589226747205017E11	-1.0077818885394738E12
-9.43273057431465E11	-1.0384488794185675E12
-9.270363484412384E11	-1.0684702044844086E12
-9.102368185080712E11	-1.0978434325157487E12
-8.928979656440225E11	-1.12656670241848E12
-8.750425396168894E11	-1.1546386730028687E12
-8.566925665783868E11	-1.1820584767005254E12
-8.378693736455181E11	-1.2088256769489373E12
-8.18593613306543E11	-1.2349402290043203E12
-7.98885287564797E11	-1.2604024439617283E12
-7.787637717698557E11	-1.2852129557566814E12
-7.58247838095965E11	-1.3093726908697031E12
-7.37355678554589E11	-1.3328828404130925E12
-7.16104927389025E11	-1.3557448343931833E12
-6.945126828041417E11	-1.3779603180819592E12
-6.725955280872578E11	-1.399531130410065E12
-6.503695521564036E11	-1.4204592842064133E12
-6.278503695195345E11	-1.4407469480921604E12
-6.050531396146123E11	-1.4603964298668208E12
-5.819925855105321E11	-1.479410161253889E12
-5.586830119599265E11	-1.4977906838951716E12
-5.351383228029137E11	-1.5155406365040896E12
-5.1137203773058746E11	-1.532662743111828E12
-4.873973084348993E11	-1.5491598023574744E12
-4.6322693419373206E11	-1.5650346777580068E12
-4.388733769313213E11	-1.5802902888411875E12
-4.143487757507063E11	-1.5949296030080488E12
-3.896649609061042E11	-1.6089556280448022E12
-3.648334672096145E11	-1.622371405275643E12
-3.398655469119396E11	-1.635180003357403E12
-3.147721821071982E11	-1.6473845126787576E12
-2.8956409669404175E11	-1.6589880402983657E12
-2.6425176790727985E11	-1.6699937053555505E12
-2.3884543742693518E11	-1.6804046349003577E12
-2.1335512207131775E11	-1.6902239601056433E12
-1.877906240833154E11	-1.6994548128389746E12
-1.621615410257011E11	-1.7081003225846494E12
-1.3647727531246877E11	-1.7161636137053337E12
-1.1074704340709239E11	-1.7236478030121763E12
-8.497988470125156E10	-1.7305559975982676E12
-5.918467007358467E10	-1.7368912929123037E12
-3.3370110143853874E10	-1.7426567710729988E12
-7.544763251985913E9	-1.7478554994057534E12
1.828295682927309E10	-1.752490529167158E12
4.4104773448322586E10	-1.7565648944477183E12
6.991253988056621E10	-1.760081611254959E12
9.56982323646557E10	-1.7630436767669946E12
1.2145394335438763E11	-1.7654540687380378E12
1.4717187497901642E11	-1.76731574504167E12
1.7284433270588733E11	-1.7686316433479705E12
1.9846371919214447E11	-1.7694046809354197E12
2.240225283028114E11	-1.7696377546263599E12
2.495133392807941E11	-1.7693337408138594E12
2.749288110806779E11	-1.7684954955605674E12
3.002616768799579E11	-1.7671258547955369E12
3.2550473874789764E11	-1.7652276346458083E12
3.506508624319695E11	-1.7628036318954148E12
3.756929722392151E11	-1.7598566245313635E12
4.0062404601527386E11	-1.7563893723421973E12
4.254371102360655E11	-1.7524046175649106E12
4.501252352163358E11	-1.7479050856006467E12
4.7468153042539197E11	-1.7428934858171543E12
4.990991398977779E11	-1.7373725124457761E12
5.233712377269968E11	-1.7313448455761833E12
5.474910236238304E11	-1.7248131522458894E12
5.714517185170095E11	-1.7177800876021106E12
5.952465601927479E11	-1.7102482961031074E12
6.188687989941323E11	-1.7022204127552498E12
6.423116935949861E11	-1.6936990644183174E12
6.6556850683971E11	-1.6846868712105444E12
6.886325016296001E11	-1.6751864480251694E12
7.114969368310537E11	-1.665200406153479E12
7.341550631818201E11	-1.6547313549870361E12
7.566001191946971E11	-1.6437819037689343E12
7.788253270778168E11	-1.6323546633924504E12
8.008238886887657E11	-1.6204522482737473E12
8.225889815235155E11	-1.6080772783334402E12
8.441137547243757E11	-1.595232381110295E12
8.65391325077965E11	-1.5819201940079033E12
8.864147729753019E11	-1.5681433666472622E12
9.071771383337847E11	-1.553904563294725E12
9.27671416504159E11	-1.5392064653700723E12
9.478905541745668E11	-1.524051774067389E12
9.678274452642E11	-1.508443213113523E12
9.874749267953265E11	-1.4923835316730986E12
1.0068257747358691E12	-1.4758755074050073E12
1.0258726998030791E12	-1.4589219496773618E12
1.0446083432119885E12	-1.441525702944416E12
1.0630252723515773E12	-1.4236896502733838E12
1.0811159763982988E12	-1.4054167170090942E12
1.0988728618959153E12	-1.3867098746021157E12
1.1162882483089524E12	-1.3675721446475425E12
