Io X	Io Y
4.2834148199100256E11	6.128730691872263E11
3.884943661605956E11	6.415514171726884E11
3.4637386761508795E11	6.6628836577348E11
3.0424152773351996E11	6.889500723080436E11
2.594179955039674E11	7.091920335444574E11
2.144911755041902E11	7.254152518305822E11
1.6873114042898428E11	7.402582264738732E11
1.2131515721422238E11	7.510833543196376E11
7.488967297839456E10	7.591869093286322E11
2.692651396981132E10	7.65188315858311E11
-2.068194389488125E10	7.668295073869543E11
-6.767496801546058E10	7.669889505418179E11
-1.1568145495902104E11	7.633986661541783E11
-1.6171664227904495E11	7.56921226723607E11
-2.0841406320307376E11	7.485344425334176E11
-2.5385489927186868E11	7.359544039726339E11
-2.979439287454592E11	7.221647667788422E11
-3.4219070289939764E11	7.049044498326222E11
-3.8371796509359125E11	6.85048511266619E11
-4.2494918789258875E11	6.637977009162336E11
-4.6455853350223676E11	6.387373711818615E11
-5.016627963931324E11	6.126318448047539E11
-5.384975260037041E11	5.840737889082124E11
-5.721405703315148E11	5.528377833715961E11
-6.04531042002804E11	5.2109241373016534E11
-6.351022903161167E11	4.8605846714524176E11
-6.625255564439211E11	4.5060766371791614E11
-6.892191381153234E11	4.1309148062904767E11
-7.120158532256935E11	3.740384766773235E11
-7.338650280355162E11	3.345513554519166E11
-7.523330970332205E11	2.926565767618824E11
-7.688359226542306E11	2.513747999126092E11
-7.829435772460935E11	2.0765048193681046E11
-7.939057734994463E11	1.6479607787566214E11
-8.033857680486382E11	1.2019482635360591E11
-8.088297894901006E11	7.59706377861636E10
-8.132946103751237E11	3.1300879974114204E10
-8.136279275107251E11	-1.3952635638042318E10
-8.12578386069547E11	-5.809550492006587E10
-8.083742202664098E11	-1.035370135132627E11
-8.015004977016926E11	-1.4702669190326413E11
-7.928256776875227E11	-1.9148425082177515E11
-7.804386210284406E11	-2.3416901287607037E11
-7.669927712006719E11	-2.769788364682569E11
-7.495345767693346E11	-3.183837765543916E11
-7.313644271943116E11	-3.590230855070284E11
-7.092395087958114E11	-3.986943850239273E11
-6.863876054800636E11	-4.3644212900283844E11
-6.601081085736614E11	-4.738635232279731E11
-6.325375353621372E11	-5.083349991732746E11
-6.025309486012958E11	-5.4277993223684503E11
-5.705326511945979E11	-5.738248481581334E11
-5.370792008417531E11	-6.046566642712155E11
-5.011391124057795E11	-6.320591011787137E11
-4.647236574473536E11	-6.585740581162028E11
-4.2532936378255505E11	-6.821810717358748E11
-3.861615196014113E11	-7.037394769151855E11
-3.440631583564031E11	-7.232035020956074E11
-3.023197860997253E11	-7.395788976858923E11
-2.5818209216809164E11	-7.54453182323421E11
-2.1431862495853366E11	-7.655774889994125E11
-1.6888245135924246E11	-7.755257909095474E11
-1.233551292969109E11	-7.81218662535553E11
-7.748307005615868E10	-7.858097596233026E11
-3.0587279593708534E10	-7.862384717772573E11
1.5098618681533857E10	-7.84690562490955E11
6.2300159140925064E10	-7.80414808382868E11
1.0799830678149507E11	-7.724692041305222E11
1.539351450437433E11	-7.631818305550767E11
1.9950472080647684E11	-7.495758242541187E11
2.4330248440971622E11	-7.343529843927528E11
