Jupiter X	Jupiter Y
-7.924864711539886E11	-1.9119923630843436E11
-7.80772107826457E11	-2.34413516949653E11
-7.665840968912509E11	-2.768855494707175E11
-7.499652736140226E11	-3.1848081751754675E11
-7.309662755280267E11	-3.5906595661304736E11
-7.096436492680284E11	-3.9851101785227716E11
-6.860611848748647E11	-4.36687501392733E11
-6.602883908953575E11	-4.7347094067553046E11
-6.324018002195247E11	-5.087389640073616E11
-6.02483569771013E11	-5.423740700460564E11
-5.706232622039819E11	-5.742611978797917E11
-5.3691552140794714E11	-6.042904604421609E11
-5.014622197455318E11	-6.323550696270707E11
-4.643698592953124E11	-6.583541366579255E11
-4.2575212880761914E11	-6.821908066367833E11
-3.857274921307577E11	-7.037747179505355E11
-3.444210808516572E11	-7.230197704870162E11
-3.0196249348537366E11	-7.398473225330513E11
-2.584872800947107E11	-7.54183493053265E11
-2.1413523706943896E11	-7.659632693746306E11
-1.6905200621856256E11	-7.75126837116418E11
-1.2338692314060954E11	-7.816237994181681E11
-7.729425009132759E10	-7.85409716942017E11
-3.0931374990144466E10	-7.864504167023928E11
1.5540456723442516E10	-7.847188541203678E11
6.195689784149952E10	-7.801989517059513E11
1.0815077716328308E11	-7.728822238530673E11
1.5395327097911298E11	-7.627714887336865E11
1.9919388743469528E11	-7.498786022704507E11
2.4370137157566177E11	-7.342274417574645E11
