Callisto X	Callisto Y
-8.091930589745447E11	-1.182170158961522E11
-7.980808619642377E11	-1.6337178485706387E11
-7.916874883938306E11	-2.0611558558515607E11
-7.754341735355065E11	-2.4950043499508463E11
-7.64184014219283E11	-2.914210707427195E11
-7.430470846044257E11	-3.32478019187536E11
-7.270195271430302E11	-3.7305119610695294E11
-7.013117275647925E11	-4.112562609493824E11
-6.80637120725359E11	-4.4995915341566736E11
-6.507225848325212E11	-4.848267389183231E11
-6.255842236341204E11	-5.2114170004253876E11
-5.918744639132245E11	-5.52228669447652E11
-5.625106152481055E11	-5.856476686484766E11
-5.2546043275506354E11	-6.125571410941956E11
-4.92166202530039E11	-6.425870288654489E11
-4.522694460621952E11	-6.649719367957006E11
-4.1539827101270715E11	-6.911405644245549E11
-3.731834770292682E11	-7.087070733283538E11
-3.331480408270747E11	-7.305703166853289E11
-2.891738782473488E11	-7.430810822017988E11
-2.46446180604247E11	-7.602307283426659E11
-2.0129664169844318E11	-7.675080886549541E11
-1.5640697874371307E11	-7.79580505331438E11
-1.1068622850340659E11	-7.81509571422918E11
-6.422081043048192E10	-7.881950195829744E11
-1.854758503197612E10	-7.847266620008446E11
2.8855464136270687E10	-7.857790568502142E11
7.385401750604765E10	-7.769327178160127E11
1.2151049681813219E11	-7.721795243119647E11
1.6520567463717813E11	-7.580457540303658E11
2.123932006177133E11	-7.473976971901633E11
2.541623727921149E11	-7.28140235480624E11
3.001304302759155E11	-7.116003729021539E11
3.393655274075885E11	-6.874575514899458E11
3.833477387358656E11	-6.651292005592426E11
4.194646014592753E11	-6.364144013434532E11
4.606931390294127E11	-6.085073898708365E11
4.9314165926872406E11	-5.756082346829812E11
5.3086357257489166E11	-5.424428864586716E11
5.591384516294354E11	-5.058188232826101E11
5.926335558998567E11	-4.678271334966022E11
6.162853896947327E11	-4.280051366767573E11
6.448851535389796E11	-3.857286545178827E11
6.635313964068816E11	-3.4329674181405096E11
6.865963899301224E11	-2.973060278241074E11
7.000081290219811E11	-2.5306337097930923E11
7.168867427407086E11	-2.039265282817017E11
7.250075553717734E11	-1.586198410689632E11
7.351894477480449E11	-1.0723175611347427E11
7.379896410856866E11	-6.145753525856273E10
7.41117652686642E11	-8.83179971000332E9
7.386239063427456E11	3.68300122490419E10
7.345207036199702E11	8.961328153979152E10
7.268096023892439E11	1.3460119666117393E11
7.154913903074841E11	1.8643332370808575E11
7.02684148548297E11	2.3020437395573645E11
6.843651414749108E11	2.799890116551034E11
6.666239773061088E11	3.220174807689073E11
6.417110016069808E11	3.687119676220049E11
6.192375191198163E11	4.0848744475208136E11
5.883148551528556E11	4.511420530995511E11
5.613506061623179E11	4.881675399385701E11
5.251558338433171E11	5.259600981618893E11
4.939849647627168E11	5.597509900525906E11
4.533772886490397E11	5.92014693965041E11
4.183309731646528E11	6.220994384611182E11
3.742540460578115E11	6.483420875013793E11
3.3571608096550916E11	6.742652193312977E11
2.891577467498151E11	6.94178753953964E11
2.475704681581182E11	7.15506855358975E11
1.995221082495544E11	7.289667902718491E11
1.5539159648856293E11	7.45297602819836E11
1.068097281306472E11	7.523526601391641E11
6.070914455333294E10	7.633272632986927E11
1.2481745977170496E10	7.641802804353457E11
-3.4948302847458626E10	7.694978790643654E11
-8.202865862671782E10	7.644796463844802E11
-1.3008373551046225E11	7.639141090142356E11
-1.7533842691432355E11	7.534523152340892E11
-2.232585991670071E11	7.468693199805328E11
-2.6613230168627042E11	7.31455104952127E11
-3.1311557628300507E11	7.188284505569515E11
-3.5317627014107556E11	6.989831638737195E11
-3.983971017406332E11	6.804086796935027E11
-4.3532732648437933E11	6.566534252493906E11
-4.779596368075372E11	6.323588855492782E11
-5.1154025877727405E11	6.051891063617484E11
-5.507839236912424E11	5.755386827469677E11
-5.808722948085057E11	5.4540561675461206E11
-6.159815806471708E11	5.1089774768683575E11
-6.424863730055778E11	4.781979727969482E11
-6.727984033921378E11	4.3945595571167804E11
-6.956536731619778E11	4.045295026532166E11
-7.206148316116234E11	3.6228474582648035E11
-7.397558824837028E11	3.254215401077784E11
-7.589440010619801E11	2.804900582903538E11
-7.742874124602606E11	2.4194369308276932E11
-7.874278181163816E11	1.9519707732896326E11
-7.988576537862456E11	1.5520430323574988E11
-8.058315474458263E11	1.0753700586966325E11
-8.131931764696282E11	6.634081116665292E10
-8.140373822132819E11	1.8635996176913277E10
-8.171397167681992E11	-2.3490204819713806E10
-8.120375824137311E11	-7.039371959506851E10
-8.106637853003103E11	-1.131234045317645E11
-7.999277464194526E11	-1.5846056760928305E11
-7.93853677998846E11	-2.013955271890531E11
-7.779008037999651E11	-2.4449851833318756E11
-7.669197517508612E11	-2.871566905516278E11
-7.462422647992081E11	-3.274705482624332E11
-7.301937875746466E11	-3.692820789459495E11
-7.053270595772106E11	-4.063713031561276E11
-6.841273006643967E11	-4.4668396593726385E11
-6.556181470781066E11	-4.802297026057401E11
-6.292886634048389E11	-5.183239331224168E11
-5.976667473639475E11	-5.481122321660246E11
-5.663588953318069E11	-5.832251316121948E11
-5.3211383061475305E11	-6.091276328015717E11
-4.961260627645802E11	-6.404843840685333E11
-4.596922859240078E11	-6.624334893314001E11
-4.194782341038591E11	-6.892838499839612E11
-3.8122902809340204E11	-7.072450438916747E11
-3.373950777408163E11	-7.289020228513347E11
-2.9764630205418085E11	-7.428463249425074E11
-2.5093827321193768E11	-7.587238061672241E11
-2.0996139928627667E11	-7.686034426226057E11
-1.6124096028392148E11	-7.782495486497649E11
-1.1928409025019168E11	-7.839797842289678E11
-6.949652247739578E10	-7.87103057325271E11
-2.681114213360258E10	-7.885526246592125E11
2.3053115526520653E10	-7.850387204159608E11
