Mimas X	Mimas Y
-1.0759760103668671E12	-1.0080203186828811E12
-1.053895754735061E12	-1.0333295158095317E12
-1.0313947059404216E12	-1.0579113815998352E12
-1.0082279682191216E12	-1.0818112010227378E12
-9.843309225373595E11	-1.1052441039442993E12
-9.597585333988339E11	-1.128205874046664E12
-9.348717415393458E11	-1.1506198663284033E12
-9.096910896746777E11	-1.1724747411945378E12
-8.840995427870005E11	-1.1935862192463152E12
-8.578870725897548E11	-1.2139472445962485E12
-8.310452397956599E11	-1.233591226739051E12
-8.037787123208254E11	-1.2527852953315835E12
-7.761271212220394E11	-1.2715277428952476E12
-7.482458562693475E11	-1.28956248114938E12
-7.200544654302346E11	-1.3067356587974788E12
-6.91433778031358E11	-1.3230591907770154E12
-6.622621783951561E11	-1.3388415921695227E12
-6.325878184698268E11	-1.3540939833702434E12
-6.027833230138871E11	-1.3686948569783696E12
-5.728918620249342E11	-1.3825517473183044E12
-5.4276591572894696E11	-1.3955460827561038E12
-5.121300112264164E11	-1.4077714849117957E12
-4.8100105800603394E11	-1.4192803064438518E12
-4.497427163829157E11	-1.4302369969092366E12
-4.1841382548723883E11	-1.4406130925678313E12
-3.869980635745284E11	-1.450140850741194E12
-3.553262812018077E11	-1.4587447851769326E12
-3.2334653994474603E11	-1.466479013238531E12
-2.9111844471269586E11	-1.473657156307911E12
-2.5865964308965784E11	-1.4802797961291465E12
-2.2625396988121432E11	-1.4861534198661338E12
-1.939016158795191E11	-1.491151232467026E12
-1.6149246250680652E11	-1.495242292442704E12
-1.2878601652880074E11	-1.4986096242427273E12
-9.580001056751476E10	-1.5012287970377332E12
-6.284049763420941E10	-1.5032265477881404E12
-3.001740838164278E10	-1.5045593861680725E12
2.6453442676517096E9	-1.5051139326997544E12
3.540381550195891E10	-1.504736860686206E12
6.821608921454823E10	-1.5034352398472188E12
1.011098393506544E11	-1.5014809088849749E12
1.3401338999087334E11	-1.4989325620735063E12
1.667982517505041E11	-1.495765878478085E12
1.9933929093881226E11	-1.4917204136257268E12
2.315967283139747E11	-1.4868231884250188E12
2.6387183930045117E11	-1.4810880155384863E12
2.9621445187535443E11	-1.474608681460796E12
3.2854997303347345E11	-1.4674648892773552E12
3.6055078395706836E11	-1.4596820459641038E12
3.9220945123638696E11	-1.4512857597519521E12
4.2361130517079376E11	-1.4420094686253196E12
4.548498484836625E11	-1.4318424565795066E12
4.859678404038657E11	-1.4208408575860195E12
5.1691858808215894E11	-1.4092910075149333E12
5.477047492106875E11	-1.3971902019807817E12
5.780543485253107E11	-1.3843938776295757E12
6.079424119498406E11	-1.3708077260584656E12
6.374070880323959E11	-1.3563981052262112E12
6.667519930726864E11	-1.341272008596826E12
6.959529100094731E11	-1.3254113460270107E12
7.248071183800381E11	-1.3090080397343733E12
7.531526177504606E11	-1.2920509626298433E12
7.809522659196649E11	-1.2744994016299805E12
8.083581184413901E11	-1.2561094344131404E12
8.353317002231183E11	-1.2368886755156416E12
8.620218599079961E11	-1.2170425344114404E12
8.883659559080848E11	-1.196710488166193E12
9.143153076510182E11	-1.175912866246403E12
9.395849648473962E11	-1.1544513557816638E12
9.641617291034849E11	-1.1323488112500881E12
9.882597524341908E11	-1.1095230064999429E12
1.0120328262956354E12	-1.0860645139846919E12
1.0354668857683195E12	-1.0620286578927974E12
1.0582527370806345E12	-1.0375894979772643E12
1.0803843470586445E12	-1.0127640237603999E12
1.1018063880157883E12	-9.87328462332777E11
1.1226429849323677E12	-9.611893029038826E11
1.1429239624086614E12	-9.343717674510089E11
1.1627411833712207E12	-9.071942796366818E11
1.1820820936676577E12	-8.796629979805758E11
1.2006774929599045E12	-8.517460859688953E11
1.2184308740013208E12	-8.233142902871885E11
1.2353600799130693E12	-7.943459265366772E11
1.2518061355956646E12	-7.648752691618661E11
1.2677386589787356E12	-7.348969016923732E11
1.2830640689982207E12	-7.046282371871863E11
1.297578663713813E12	-6.741196877869052E11
1.3112597034884866E12	-6.433630892456356E11
1.3241618768761995E12	-6.120824091597842E11
1.3362646612708018E12	-5.802845614149631E11
1.3477720659417273E12	-5.481190895884222E11
1.3586609626207632E12	-5.157859690129518E11
1.368908992688201E12	-4.8330136685078125E11
1.3781867340597004E12	-4.5054889061678546E11
1.3864788733822212E12	-4.175370992914595E11
1.3939698492679055E12	-3.8415943697533624E11
1.4008423002651375E12	-3.5049003120492236E11
1.40709709468264E12	-3.165517333478534E11
1.4125068734654504E12	-2.826055124305411E11
1.417059611655111E12	-2.486654439493366E11
1.4206479856249148E12	-2.1458258458997684E11
1.4233622265938123E12	-1.8019769364585727E11
1.4252188155467808E12	-1.4553182323607422E11
1.4264206430074587E12	-1.1086585284851793E11
1.426965457336804E12	-7.62200760090411E10
1.4266436152230288E12	-4.166215180096792E10
1.4252695480803164E12	-7.062010900428854E9
1.42285593574533E12	2.756021044653348E10
1.4197117963129224E12	6.229232265660367E10
1.4158565909401733E12	9.71167095884418E10
1.4112931392822808E12	1.3182113907580603E11
1.405810874344824E12	1.662790102845681E11
1.3994293134359783E12	2.0046743665528198E11
1.3920708319869734E12	2.3466369976736044E11
1.3837588109662844E12	2.6887555340659003E11
1.3746879106850808E12	3.030251405346952E11
1.364941406317268E12	3.3688754602417114E11
1.3545367140247407E12	3.704476891953325E11
1.3431168034276836E12	4.037076585374783E11
1.330670668729629E12	4.3667835996037317E11
1.3172870286822488E12	4.6947069297825464E11
1.3032259047453313E12	5.020899832264867E11
1.2884915557789941E12	5.345178327839971E11
1.2729778544769077E12	5.6644366596138E11
1.2566635152307646E12	5.978408377116724E11
1.2394230730749065E12	6.287787570400607E11
1.2212882228004148E12	6.594831084467213E11
1.202262396316142E12	6.89918528146003E11
1.182640920300483E12	7.19904837399126E11
1.162451403699901E12	7.493805698516217E11
1.141566311015046E12	7.782348541987292E11
1.1197306016613123E12	8.065520537564149E11
1.0969717353705394E12	8.342860781841843E11
1.0735271715895779E12	8.616265518195627E11
1.0494769656827443E12	8.885484062062322E11
1.0248856904233744E12	9.149006211855531E11
9.996133870850143E11	9.404684046341532E11
9.737048533724417E11	9.652223256758701E11
9.469765144215135E11	9.894042307530726E11
9.194804708358936E11	1.0130564982640625E12
8.91372187624039E11	1.0361676310289044E12
8.628666851011179E11	1.05852510558867E12
8.339853920694266E11	1.0801321956262799E12
8.044303527684198E11	1.1008966921273242E12
7.741710780759639E11	1.1208352617369678E12
7.432196585210175E11	1.1400337765905056E12
7.118636282564347E11	1.158619769938966E12
6.801001645879884E11	1.176582072271739E12
6.479885238295941E11	1.1936259598439998E12
6.154855269439683E11	1.2096767462992456E12
5.82481522296317E11	1.224762950466903E12
5.489216239478343E11	1.2391462948729707E12
5.148196712654505E11	1.2528052800448506E12
4.8053012332916614E11	1.2656487752626914E12
4.461056441019202E11	1.277597426617332E12
