Jupiter X	Jupiter Y
-1.7165423625374954E11	-7.747927674892682E11
-1.2604998929933107E11	-7.8142706403448E11
-8.00079759580116E10	-7.853560911424884E11
-3.368558649400092E10	-7.865432621279858E11
1.2756821914881138E10	-7.849625342309407E11
5.915495652243189E10	-7.80595282510822E11
1.0534248880252203E11	-7.734337630413228E11
1.5115051244571948E11	-7.634784812796233E11
1.964089236656656E11	-7.507416906707031E11
2.4094634908995923E11	-7.352445129336838E11
2.845913198631191E11	-7.170207431717217E11
3.271721647316396E11	-6.961134400140165E11
3.6851866469249963E11	-6.725783721861046E11
4.0846244108852765E11	-6.464810657199753E11
4.4683793037041376E11	-6.179003685172257E11
4.834829411129779E11	-5.86924930947304E11
5.1823973813719836E11	-5.536566429398173E11
5.509558686165599E11	-5.1820702224120416E11
5.814851745592998E11	-4.8070032111704193E11
6.096890807138293E11	-4.412700015601411E11
6.354370195048436E11	-4.0006194738419434E11
6.586074902349143E11	-3.572303184801094E11
6.790888199605946E11	-3.1294021419828784E11
6.967805724606987E11	-2.6736388695439972E11
7.115936731305696E11	-2.2068319183502094E11
7.23452095794129E11	-1.7308545426983786E11
7.322925000428932E11	-1.2476605384154485E11
7.380655427018663E11	-7.592372010132686E10
7.407357629239551E11	-2.6762675290187454E10
7.402829824233158E11	2.2511510415599545E10
7.367013347860062E11	7.169008201329353E10
7.300009502918992E11	1.2056537019085597E11
7.202062633950593E11	1.6892882766000656E11
7.073573899428641E11	2.165757773748633E11
6.91508695082911E11	2.6330356239439258E11
6.727299464542133E11	3.089155227755255E11
6.51104090803102E11	3.5321937378923895E11
6.26728575993464E11	3.960311139645209E11
5.997125758817803E11	4.37173246610499E11
5.701781696976576E11	4.764788359622415E11
5.3825776810590454E11	5.137896677831593E11
5.0409523603344116E11	5.4895937952459674E11
4.678424431315202E11	5.818515209248711E11
4.2966046815301013E11	6.123429269716849E11
3.897163815562783E11	6.403216826502903E11
3.4818453214107806E11	6.656898483414296E11
3.052429968859385E11	6.88361440361561E11
2.610751666782933E11	7.082646710834686E11
2.158657303622024E11	7.253396574768982E11
1.6980228049009058E11	7.395408444801985E11
1.2307194639364922E11	7.508347838192045E11
7.58630946868711E10	7.592016234055197E11
2.8361567253307903E10	7.646331444451855E11
-1.9247145454201912E10	7.671340038524283E11
-6.678197407239922E10	7.667195439936266E11
-1.1406393103932542E11	7.634173788404988E11
-1.6091945739323828E11	7.572650752368534E11
-2.0717818076038293E11	7.48311035283049E11
-2.5267645240903497E11	7.366127048958075E11
-2.97254628416288E11	7.222370541114819E11
-3.407610605157231E11	7.052589554289196E11
-3.830489279113429E11	6.857620023316857E11
-4.2397964471856805E11	6.638366266486016E11
-4.634200068859581E11	6.395804131596014E11
-5.012456154043045E11	6.130968334677225E11
-5.373377598408076E11	5.844952496062781E11
-5.715871132069648E11	5.538899616888123E11
-6.038902544007614E11	5.2140043756155414E11
-6.341528678209238E11	4.8715014023374915E11
-6.622866188612064E11	4.5126619809815704E11
-6.882127226648431E11	4.138788566465626E11
-7.118584065663224E11	3.751214005213687E11
-7.331602335159587E11	3.3512958948448267E11
-7.520606861926842E11	2.9404128288104297E11
-7.685114282539716E11	2.5199618395756897E11
-7.824698777351112E11	2.0913499503083008E11
-7.939028755158347E11	1.6559957087412183E11
-8.027829773449071E11	1.2153247400940895E11
-8.090915517765479E11	7.707697181407962E10
-8.128155974647975E11	3.237606658267685E10
-8.139508700904116E11	-1.242691361521526E10
-8.124985673627887E11	-5.718970783019094E10
-8.084688163060424E11	-1.0177024214381802E11
-8.018770192604456E11	-1.4602765128439682E11
-7.927469105492863E11	-1.8982179297638184E11
-7.811075343212592E11	-2.3301453550488058E11
-7.669961493298191E11	-2.7546873188905786E11
-7.504552388380308E11	-3.17050046873544E11
-7.315357181437583E11	-3.576254198015126E11
-7.102934075193464E11	-3.97064803644248E11
-6.867920323770968E11	-4.352400943264506E11
-6.611003513284603E11	-4.7202698991666034E11
-6.33294889795003E11	-5.0730344278830597E11
-6.034572082360851E11	-5.40951933972493E11
-5.716766834610167E11	-5.728575214766537E11
-5.380473979195096E11	-6.029101400089614E11
-5.026706437371298E11	-6.310031185148518E11
-4.656525127998128E11	-6.570356992665881E11
-4.271063915559465E11	-6.80910887079421E11
-3.8715017333429224E11	-7.025380305983008E11
-3.4590857559225134E11	-7.218309093072183E11
-3.035105973489068E11	-7.387104900641636E11
-2.6009150755488812E11	-7.531028897656893E11
-2.1579061807535275E11	-7.649425280839188E11
-1.7075336091015488E11	-7.741695052410817E11
-1.2512859093259802E11	-7.807326202694341E11
-7.907028600888513E10	-7.845872889018558E11
-3.2735498926580505E10	-7.856987000962528E11
1.3714395877373184E10	-7.840393259887902E11
6.011563581225243E10	-7.795924578639536E11
1.063008128823859E11	-7.723492184531941E11
1.5210132752911694E11	-7.623119507377153E11
1.9734635583453238E11	-7.494918118539347E11
2.418646907576765E11	-7.339120387875907E11
2.8548423611260394E11	-7.156051550268495E11
3.2803370603817346E11	-6.946165073399711E11
3.6934226906401483E11	-6.710009065001006E11
4.092417315512394E11	-6.448261035472529E11
4.475663125096517E11	-6.161698884996813E11
4.8415412970022876E11	-5.851233313147599E11
5.188474098702922E11	-5.517872676704279E11
5.514940786560413E11	-5.162756078047874E11
5.819481600614218E11	-4.787116428505286E11
6.100713368339517E11	-4.392311338622753E11
6.357335852021709E11	-3.9797875278888684E11
6.588139996381345E11	-3.5511100226546606E11
6.792015360487572E11	-3.107918776837924E11
6.967962553457267E11	-2.651956127161406E11
7.115101102999895E11	-2.1850276756045065E11
7.232674695815586E11	-1.7090263026309372E11
7.320061416072986E11	-1.225889079434638E11
7.376774385019537E11	-7.376218151139989E10
7.402470072775112E11	-2.4625049559379288E10
7.396950877737296E11	2.461558729397837E10
7.360172764703109E11	7.375278547007367E10
7.292237815985436E11	1.2257759242517857E11
7.193404412739319E11	1.7088365539428784E11
7.06407536469993E11	2.1846511098325244E11
6.904805783016067E11	2.6512138625979654E11
6.716291722180936E11	3.1065512202458453E11
6.499376101958196E11	3.548761931359366E11
6.255027680222048E11	3.9759981966572565E11
5.984349065803584E11	4.386508703369452E11
5.688555023341619E11	4.7786169821840875E11
5.3689786296108295E11	5.150761412151609E11
5.027047613556498E11	5.501473036775925E11
4.664290975373589E11	5.829409298532188E11
4.2823075708515784E11	6.133330709136705E11
3.882775006143482E11	6.412137549264547E11
3.467422305140833E11	6.664844431594318E11
3.0380388198611725E11	6.89060788196879E11
2.5964407723054123E11	7.088702118013333E11
2.1444836693581418E11	7.258545125173165E11
1.6840274079098178E11	7.399671884230979E11
1.2169497146752399E11	7.511760380645363E11
7.45116201914121E10	7.594604953988832E11
2.7039537911597973E10	7.648133286127222E11
-2.0537764297885567E10	7.672381732123822E11
-6.803818249817625E10	7.667514387603658E11
-1.1528441290352924E11	7.633796184844883E11
-1.621019597516066E11	7.571610193600721E11
-2.08322194562896E11	7.481432269114548E11
-2.5378011292256363E11	7.3638414841307E11
-2.9831801007933264E11	7.219497599451045E11
-3.4178281017633405E11	7.049155374600664E11
-3.8402929225447644E11	6.853641289781549E11
-4.2491744463119946E11	6.633863199732769E11
-4.64315679976495E11	6.390790459956285E11
-5.0209790961543384E11	6.125459829662039E11
-5.3814716182715497E11	5.838957884108884E11
-5.723524488403881E11	5.532431265750427E11
-6.046117533518638E11	5.2070697429748553E11
-6.348289744362003E11	4.8641087726305676E11
-6.629174170020848E11	4.5048164737901746E11
-6.887964112614431E11	4.1304979743009674E11
-7.123947089016714E11	3.7424831835481085E11
-7.336471353523615E11	3.3421313236076666E11
-7.524976363803124E11	2.9308216462932526E11
-7.688959095907432E11	2.509950970842428E11
-7.828010902545941E11	2.0809273449400632E11
-7.941781555530879E11	1.645171673146057E11
-8.030011580579404E11	1.2041117570811162E11
-8.0924982662085E11	7.591800679814368E10
-8.129127193540265E11	3.1181225472438835E10
-8.139837781708389E11	-1.3656019705717077E10
-8.124659990958641E11	-5.845094263325008E10
-8.083678625896959E11	-1.0306140086258118E11
-8.017063897093821E11	-1.4734590624519397E11
-7.925038509265387E11	-1.9116448248897235E11
-7.807909829548121E11	-2.343782030663833E11
-7.666035807298105E11	-2.768503109590679E11
-7.499860338334546E11	-3.184456280093591E11
-7.309878905797191E11	-3.59031359994673E11
-7.096667380259874E11	-3.9847651716989734E11
-6.860850081614218E11	-4.3665353316424945E11
-6.603133321975983E11	-4.7343724025139746E11
-6.324272129361837E11	-5.0870628681000903E11
-6.025100961850236E11	-5.423420798105854E11
-5.706502459717493E11	-5.742304326185391E11
-5.369435031861563E11	-6.042603069164309E11
