Halley's Comet X	Halley's Comet Y
-2.829660343770958E12	3.03979722010797E12
-2.8337774186685186E12	3.05006906248129E12
-2.837835545415983E12	3.0602774863221953E12
-2.8418350689473E12	3.070422741437163E12
-2.845776329055613E12	3.080505073828703E12
-2.84965966048869E12	3.09052472575908E12
-2.8534853930427637E12	3.1004819358118257E12
-2.857253851653402E12	3.1103769389534067E12
-2.8609653564813784E12	3.120209966591128E12
-2.864620222998204E12	3.1299812466278486E12
-2.868218762070017E12	3.139691003517164E12
-2.871761280037785E12	3.1493394583164526E12
-2.8752480787957812E12	3.1589268287380615E12
-2.878679455866895E12	3.168453329198383E12
-2.8820557044772905E12	3.1779191708639995E12
-2.885377113630621E12	3.1873245616987344E12
-2.8886439681780415E12	3.1966697065092163E12
-2.891856548887005E12	3.205954806986783E12
-2.895015132509857E12	3.215180061749339E12
-2.8981199918506978E12	3.2243456663817285E12
-2.901171395831562E12	3.2334518134758447E12
-2.904169609555887E12	3.2424986926695757E12
-2.9071148943711367E12	3.251486490682634E12
-2.91000750793279E12	3.2604153913527856E12
-2.9128477042662188E12	3.2692855756725664E12
-2.915635733827417E12	3.27809722182409E12
-2.918371843563425E12	3.286850505213378E12
-2.92105627697214E12	3.2955455985035625E12
-2.923689274163249E12	3.304182671648719E12
-2.9262710719172383E12	3.312761891928722E12
-2.928801903743029E12	3.3212834239818325E12
-2.931281999937044E12	3.329747429837585E12
-2.933711587641588E12	3.3381540689508145E12
-2.93609089090273E12	3.346503498235959E12
-2.938420130727085E12	3.354795872102308E12
-2.9406995251370425E12	3.36303134248822E12
-2.9429292892272217E12	3.37121005889614E12
-2.9451096352193823E12	3.379332168430163E12
-2.9472407725145825E12	3.3873978158330103E12
-2.9493229077447124E12	3.3954071435231157E12
-2.9513562448222163E12	3.403360291632386E12
-2.953340984988713E12	3.411257398044209E12
-2.9552773268613457E12	3.419098598433344E12
-2.9571654664748735E12	3.4268840263043584E12
-2.9590055973228613E12	3.4346138130286265E12
-2.9607979103969272E12	3.442288087882614E12
-2.9625425942223657E12	3.4499069780848394E12
-2.964239834891512E12	3.4574706088316143E12
-2.965889816093909E12	3.4649791033308677E12
-2.9674927191451724E12	3.4724325828333022E12
-2.969048723014812E12	3.479831166663425E12
-2.970558004350426E12	3.4871749722483604E12
-2.972020737500599E12	3.494464115142798E12
-2.9734370945376255E12	3.501698709052311E12
-2.9748072452791216E12	3.5088788658544546E12
-2.976131357309602E12	3.516004695618102E12
-2.9774095960006226E12	3.5230763066208237E12
-2.978642124531071E12	3.530093805362594E12
-2.979829103909472E12	3.537057296579031E12
-2.9809706929956084E12	3.5439668832540864E12
-2.982067048522192E12	3.550822666630567E12
-2.9831183251173765E12	3.557624746219773E12
-2.9841246753278496E12	3.564373219809774E12
-2.985086249643754E12	3.571068183473998E12
-2.986003196523024E12	3.5777097315804805E12
-2.9868756624155234E12	3.5842979567992065E12
-2.987703791788947E12	3.590832950109684E12
-2.98848772715496E12	3.597314800809386E12
-2.989227609095476E12	3.6037435965223877E12
-2.9899235762887407E12	3.6101194232086562E12
-2.9905757655346685E12	3.6164423651723877E12
-2.991184311781935E12	3.622712505070757E12
-2.991749348154589E12	3.628929923924634E12
-2.992271005977305E12	3.635094701128703E12
-2.992749414801134E12	3.641206914461548E12
-2.993184702428684E12	3.647266640096217E12
-2.9935769949397456E12	3.6532739526109214E12
-2.9939264167162993E12	3.6592289250013936E12
-2.994233090465582E12	3.665131628692291E12
-2.994497137243857E12	3.6709821335478086E12
-2.9947186764803936E12	3.6767805078839287E12
